images/image819.jpeg,4,1.6443054676055908
images/image188.jpeg,9,1.786890983581543
images/image0.jpeg,5,1.8618190288543701
images/image971.jpeg,4,1.648714542388916
images/image15.jpeg,2,2.0119149684906006
images/image201.jpeg,5,1.8227760791778564
images/image26.jpeg,2,1.901808738708496
images/image672.jpeg,5,2.1660611629486084
images/image539.jpeg,7,1.9566514492034912
images/image327.jpeg,7,2.4825375080108643
images/image870.jpeg,3,1.9953258037567139
images/image907.jpeg,4,2.5492022037506104
images/image91.jpeg,5,1.914447546005249
images/image556.jpeg,5,2.383108615875244
images/image842.jpeg,3,2.1130740642547607
images/image535.jpeg,4,0.8150360584259033
images/image802.jpeg,3,2.6333022117614746
images/image556.jpeg,5,0.29458045959472656
images/image543.jpeg,8,2.1091713905334473
images/image521.jpeg,8,2.2916526794433594
images/image556.jpeg,5,0.22125458717346191
images/image56.jpeg,0,2.0463082790374756
images/image875.jpeg,1,2.4483320713043213
images/image967.jpeg,9,2.104677200317383
images/image576.jpeg,0,2.6111674308776855
images/image903.jpeg,1,1.975625991821289
images/image349.jpeg,3,2.1408257484436035
images/image149.jpeg,7,1.769212007522583
images/image2.jpeg,4,2.6052658557891846
images/image55.jpeg,4,1.7041585445404053
images/image431.jpeg,2,2.450636625289917
images/image594.jpeg,1,2.055009365081787
images/image99.jpeg,7,2.3841915130615234
images/image843.jpeg,9,1.8860805034637451
images/image257.jpeg,3,2.2677133083343506
images/image644.jpeg,7,2.101978063583374
images/image2.jpeg,4,2.8531653881073
images/image407.jpeg,5,2.098311424255371
images/image617.jpeg,8,2.6154544353485107
images/image840.jpeg,1,1.937952995300293
images/image219.jpeg,7,2.496734380722046
images/image648.jpeg,4,2.160083770751953
images/image561.jpeg,7,2.5167484283447266
images/image128.jpeg,2,1.751375675201416
images/image605.jpeg,7,2.4612529277801514
images/image416.jpeg,2,1.8908922672271729
images/image434.jpeg,5,2.799088716506958
images/image235.jpeg,6,2.125548839569092
images/image219.jpeg,4,2.728344202041626
images/image454.jpeg,2,2.1622185707092285
images/image282.jpeg,3,2.5465621948242188
images/image111.jpeg,9,2.1672098636627197
images/image639.jpeg,5,2.3034565448760986
images/image545.jpeg,5,2.014336347579956
images/image966.jpeg,8,2.4025511741638184
images/image670.jpeg,6,1.8779160976409912
images/image186.jpeg,3,2.37560772895813
images/image504.jpeg,2,2.072080135345459
images/image927.jpeg,0,2.373095989227295
images/image568.jpeg,5,2.2226717472076416
images/image768.jpeg,2,2.3754875659942627
images/image373.jpeg,5,1.9784400463104248
images/image431.jpeg,0,2.548440933227539
images/image386.jpeg,4,1.889906644821167
images/image754.jpeg,6,2.4007914066314697
images/image176.jpeg,3,1.8747589588165283
images/image270.jpeg,9,2.450122117996216
images/image761.jpeg,5,1.7751457691192627
images/image832.jpeg,1,2.3463921546936035
images/image297.jpeg,8,2.1620805263519287
images/image149.jpeg,7,0.13087177276611328
images/image656.jpeg,9,2.6388115882873535
images/image37.jpeg,7,2.0275158882141113
images/image870.jpeg,3,2.8880414962768555
images/image381.jpeg,7,2.3847334384918213
images/image52.jpeg,2,2.5647449493408203
images/image833.jpeg,6,1.9385273456573486
images/image878.jpeg,2,2.6696763038635254
images/image91.jpeg,5,0.42511677742004395
images/image430.jpeg,7,1.9666087627410889
images/image177.jpeg,4,2.6152474880218506
images/image639.jpeg,5,2.21297025680542
images/image399.jpeg,6,2.66255259513855
images/image38.jpeg,3,2.258981943130493
images/image476.jpeg,6,2.285511016845703
images/image374.jpeg,1,1.7474658489227295
images/image274.jpeg,3,2.3787994384765625
images/image349.jpeg,3,1.850236415863037
images/image568.jpeg,5,2.436779737472534
images/image903.jpeg,1,0.5592598915100098
images/image801.jpeg,6,2.0120811462402344
images/image462.jpeg,9,2.54417085647583
images/image166.jpeg,4,1.7432148456573486
images/image49.jpeg,9,2.491914749145508
images/image429.jpeg,7,2.065896511077881
images/image958.jpeg,9,2.5852210521698
images/image756.jpeg,3,1.9176366329193115
images/image258.jpeg,8,2.4394588470458984
images/image888.jpeg,4,2.0291099548339844
images/image941.jpeg,2,2.505955696105957
images/image674.jpeg,8,2.2409486770629883
images/image720.jpeg,8,2.250771999359131
images/image293.jpeg,6,1.8961901664733887
images/image585.jpeg,5,2.2934811115264893
images/image38.jpeg,3,1.9564392566680908
images/image410.jpeg,6,2.429931163787842
images/image236.jpeg,8,1.6670777797698975
images/image272.jpeg,3,2.5617899894714355
images/image463.jpeg,1,2.0546481609344482
images/image11.jpeg,1,2.7417728900909424
images/image815.jpeg,1,2.262232542037964
images/image991.jpeg,4,3.1291134357452393
images/image918.jpeg,5,2.264075756072998
images/image52.jpeg,2,2.4776551723480225
images/image179.jpeg,5,2.090733289718628
images/image982.jpeg,1,2.5520684719085693
images/image225.jpeg,6,2.226970672607422
images/image360.jpeg,4,2.5570037364959717
images/image486.jpeg,9,1.9995734691619873
images/image182.jpeg,4,2.6858932971954346
images/image376.jpeg,6,2.1658337116241455
images/image510.jpeg,2,2.5599257946014404
images/image335.jpeg,3,1.9359619617462158
images/image215.jpeg,9,2.3216686248779297
images/image690.jpeg,8,2.2604212760925293
images/image13.jpeg,4,2.2029647827148438
images/image155.jpeg,3,2.112520217895508
images/image323.jpeg,7,2.5442512035369873
images/image987.jpeg,6,2.1131768226623535
images/image302.jpeg,4,2.681476354598999
images/image332.jpeg,6,1.919510841369629
images/image254.jpeg,8,2.3324244022369385
images/image179.jpeg,5,0.23383736610412598
images/image997.jpeg,4,2.1006529331207275
images/image372.jpeg,2,2.420588970184326
images/image78.jpeg,4,2.033588171005249
images/image113.jpeg,0,2.4609808921813965
images/image987.jpeg,6,2.2774763107299805
images/image483.jpeg,1,2.5717856884002686
images/image732.jpeg,2,2.048175096511841
images/image905.jpeg,8,2.3227949142456055
images/image519.jpeg,6,1.8111202716827393
images/image743.jpeg,4,2.4214742183685303
images/image738.jpeg,3,2.0009450912475586
images/image116.jpeg,8,2.558563232421875
images/image593.jpeg,9,2.0390796661376953
images/image80.jpeg,9,3.0293822288513184
